level,kode_bps,nama_bps,kode_dagri,nama_dagri,parent_kode_bps,periode_merge,fetched_at,province_kode_bps
kabupaten,1217,SAMOSIR,12.17,KAB. SAMOSIR,12,2019_1.2019,2025-09-22T11:48:16+00:00,12
kabupaten,1218,SERDANG BEDAGAI,12.18,KAB. SERDANG BEDAGAI,12,2019_1.2019,2025-09-22T11:48:16+00:00,12
kabupaten,1219,BATU BARA,12.19,KAB. BATU BARA,12,2019_1.2019,2025-09-22T11:48:16+00:00,12
kabupaten,1220,PADANG LAWAS UTARA,12.20,KAB. PADANG LAWAS UTARA,12,2019_1.2019,2025-09-22T11:48:16+00:00,12
kabupaten,1221,PADANG LAWAS,12.21,KAB. PADANG LAWAS,12,2019_1.2019,2025-09-22T11:48:16+00:00,12
kabupaten,1222,LABUHAN BATU SELATAN,12.22,KAB. LABUHANBATU SELATAN,12,2019_1.2019,2025-09-22T11:48:16+00:00,12
kabupaten,1223,LABUHAN BATU UTARA,12.23,KAB. LABUHANBATU UTARA,12,2019_1.2019,2025-09-22T11:48:16+00:00,12
kabupaten,1224,NIAS UTARA,12.24,KAB. NIAS UTARA,12,2019_1.2019,2025-09-22T11:48:16+00:00,12
kabupaten,1225,NIAS BARAT,12.25,KAB. NIAS BARAT,12,2019_1.2019,2025-09-22T11:48:16+00:00,12
kabupaten,1271,SIBOLGA,12.73,KOTA SIBOLGA,12,2019_1.2019,2025-09-22T11:48:16+00:00,12
kabupaten,1272,TANJUNG BALAI,12.74,KOTA TANJUNG BALAI,12,2019_1.2019,2025-09-22T11:48:16+00:00,12
kabupaten,1273,PEMATANG SIANTAR,12.72,KOTA PEMATANG SIANTAR,12,2019_1.2019,2025-09-22T11:48:16+00:00,12
kabupaten,1274,TEBING TINGGI,12.76,KOTA TEBING TINGGI,12,2019_1.2019,2025-09-22T11:48:16+00:00,12
kabupaten,1275,MEDAN,12.71,KOTA MEDAN,12,2019_1.2019,2025-09-22T11:48:16+00:00,12
kabupaten,1276,BINJAI,12.75,KOTA BINJAI,12,2019_1.2019,2025-09-22T11:48:16+00:00,12
kabupaten,1277,PADANGSIDIMPUAN,12.77,KOTA PADANGSIDIMPUAN,12,2019_1.2019,2025-09-22T11:48:16+00:00,12
kabupaten,1278,GUNUNGSITOLI,12.78,KOTA GUNUNGSITOLI,12,2019_1.2019,2025-09-22T11:48:16+00:00,12
kabupaten,1301,KEPULAUAN MENTAWAI,13.09,KAB. KEPULAUAN MENTAWAI,13,2019_1.2019,2025-09-22T11:48:16+00:00,13
kabupaten,1302,PESISIR SELATAN,13.01,KAB. PESISIR SELATAN,13,2019_1.2019,2025-09-22T11:48:16+00:00,13
kabupaten,1303,SOLOK,13.02,KAB. SOLOK,13,2019_1.2019,2025-09-22T11:48:16+00:00,13
kabupaten,1304,SIJUNJUNG,13.03,KAB. SIJUNJUNG,13,2019_1.2019,2025-09-22T11:48:16+00:00,13
kabupaten,1305,TANAH DATAR,13.04,KAB. TANAH DATAR,13,2019_1.2019,2025-09-22T11:48:16+00:00,13
kabupaten,1306,PADANG PARIAMAN,13.05,KAB. PADANG PARIAMAN,13,2019_1.2019,2025-09-22T11:48:16+00:00,13
kabupaten,1307,AGAM,13.06,KAB. AGAM,13,2019_1.2019,2025-09-22T11:48:16+00:00,13
kabupaten,1308,LIMA PULUH KOTA,13.07,KAB. LIMA PULUH KOTA,13,2019_1.2019,2025-09-22T11:48:16+00:00,13
kabupaten,1309,PASAMAN,13.08,KAB. PASAMAN,13,2019_1.2019,2025-09-22T11:48:16+00:00,13
kabupaten,1310,SOLOK SELATAN,13.11,KAB. SOLOK SELATAN,13,2019_1.2019,2025-09-22T11:48:16+00:00,13
kabupaten,1311,DHARMASRAYA,13.10,KAB. DHARMASRAYA,13,2019_1.2019,2025-09-22T11:48:16+00:00,13
kabupaten,1312,PASAMAN BARAT,13.12,KAB. PASAMAN BARAT,13,2019_1.2019,2025-09-22T11:48:16+00:00,13
kabupaten,1371,PADANG,13.71,KOTA PADANG,13,2019_1.2019,2025-09-22T11:48:16+00:00,13
kabupaten,1372,SOLOK,13.72,KOTA SOLOK,13,2019_1.2019,2025-09-22T11:48:16+00:00,13
kabupaten,1373,SAWAH LUNTO,13.73,KOTA SAWAHLUNTO,13,2019_1.2019,2025-09-22T11:48:16+00:00,13
kabupaten,1374,PADANG PANJANG,13.74,KOTA PADANG PANJANG,13,2019_1.2019,2025-09-22T11:48:16+00:00,13
kabupaten,1375,BUKITTINGGI,13.75,KOTA BUKITTINGGI,13,2019_1.2019,2025-09-22T11:48:16+00:00,13
kabupaten,1376,PAYAKUMBUH,13.76,KOTA PAYAKUMBUH,13,2019_1.2019,2025-09-22T11:48:16+00:00,13
kabupaten,1377,PARIAMAN,13.77,KOTA PARIAMAN,13,2019_1.2019,2025-09-22T11:48:16+00:00,13
kabupaten,1401,KUANTAN SINGINGI,14.09,KAB. KUANTAN SINGINGI,14,2019_1.2019,2025-09-22T11:48:16+00:00,14
kabupaten,1402,INDRAGIRI HULU,14.02,KAB. INDRAGIRI HULU,14,2019_1.2019,2025-09-22T11:48:16+00:00,14
kabupaten,1403,INDRAGIRI HILIR,14.04,KAB. INDRAGIRI HILIR,14,2019_1.2019,2025-09-22T11:48:16+00:00,14
kabupaten,1404,PELALAWAN,14.05,KAB.  PELALAWAN,14,2019_1.2019,2025-09-22T11:48:16+00:00,14
kabupaten,1405,S I A K,14.08,KAB.  SIAK,14,2019_1.2019,2025-09-22T11:48:16+00:00,14
kabupaten,1406,KAMPAR,14.01,KAB. KAMPAR,14,2019_1.2019,2025-09-22T11:48:16+00:00,14
kabupaten,1407,ROKAN HULU,14.06,KAB.  ROKAN HULU,14,2019_1.2019,2025-09-22T11:48:16+00:00,14
kabupaten,1408,BENGKALIS,14.03,KAB. BENGKALIS,14,2019_1.2019,2025-09-22T11:48:16+00:00,14
kabupaten,1409,ROKAN HILIR,14.07,KAB.  ROKAN HILIR,14,2019_1.2019,2025-09-22T11:48:16+00:00,14
kabupaten,1410,KEPULAUAN MERANTI,14.10,KAB. KEPULAUAN MERANTI,14,2019_1.2019,2025-09-22T11:48:16+00:00,14
kabupaten,1471,PEKANBARU,14.71,KOTA PEKANBARU,14,2019_1.2019,2025-09-22T11:48:16+00:00,14
kabupaten,1473,D U M A I,14.72,KOTA DUMAI,14,2019_1.2019,2025-09-22T11:48:16+00:00,14
kabupaten,1501,KERINCI,15.01,KAB.  KERINCI,15,2019_1.2019,2025-09-22T11:48:16+00:00,15
kabupaten,1502,MERANGIN,15.02,KAB.  MERANGIN,15,2019_1.2019,2025-09-22T11:48:16+00:00,15
kabupaten,1503,SAROLANGUN,15.03,KAB. SAROLANGUN,15,2019_1.2019,2025-09-22T11:48:16+00:00,15
kabupaten,1504,BATANG HARI,15.04,KAB. BATANGHARI,15,2019_1.2019,2025-09-22T11:48:16+00:00,15
kabupaten,1505,MUARO JAMBI,15.05,KAB.  MUARO JAMBI,15,2019_1.2019,2025-09-22T11:48:16+00:00,15
kabupaten,1506,TANJUNG JABUNG TIMUR,15.07,KAB. TANJUNG JABUNG TIMUR,15,2019_1.2019,2025-09-22T11:48:16+00:00,15
kabupaten,1507,TANJUNG JABUNG BARAT,15.06,KAB. TANJUNG JABUNG BARAT,15,2019_1.2019,2025-09-22T11:48:16+00:00,15
kabupaten,1508,TEBO,15.09,KAB. TEBO,15,2019_1.2019,2025-09-22T11:48:16+00:00,15
kabupaten,1509,BUNGO,15.08,KAB. BUNGO,15,2019_1.2019,2025-09-22T11:48:16+00:00,15
kabupaten,1571,JAMBI,15.71,KOTA JAMBI,15,2019_1.2019,2025-09-22T11:48:16+00:00,15
kabupaten,1572,SUNGAI PENUH,15.72,KOTA SUNGAI PENUH,15,2019_1.2019,2025-09-22T11:48:16+00:00,15
kabupaten,1601,OGAN KOMERING ULU,16.01,KAB. OGAN KOMERING ULU,16,2019_1.2019,2025-09-22T11:48:16+00:00,16
kabupaten,1602,OGAN KOMERING ILIR,16.02,KAB. OGAN KOMERING ILIR,16,2019_1.2019,2025-09-22T11:48:16+00:00,16
kabupaten,1603,MUARA ENIM,16.03,KAB. MUARA ENIM,16,2019_1.2019,2025-09-22T11:48:16+00:00,16
kabupaten,1604,LAHAT,16.04,KAB. LAHAT,16,2019_1.2019,2025-09-22T11:48:16+00:00,16
kabupaten,1605,MUSI RAWAS,16.05,KAB. MUSI RAWAS,16,2019_1.2019,2025-09-22T11:48:16+00:00,16
kabupaten,1606,MUSI BANYUASIN,16.06,KAB. MUSI BANYUASIN,16,2019_1.2019,2025-09-22T11:48:16+00:00,16
kabupaten,1607,BANYU ASIN,16.07,KAB. BANYUASIN,16,2019_1.2019,2025-09-22T11:48:16+00:00,16
kabupaten,1608,OGAN KOMERING ULU SELATAN,16.09,KAB. OGAN KOMERING ULU SELATAN,16,2019_1.2019,2025-09-22T11:48:16+00:00,16
kabupaten,1609,OGAN KOMERING ULU TIMUR,16.08,KAB. OGAN KOMERING ULU TIMUR,16,2019_1.2019,2025-09-22T11:48:16+00:00,16
kabupaten,1610,OGAN ILIR,16.10,KAB. OGAN ILIR,16,2019_1.2019,2025-09-22T11:48:16+00:00,16
kabupaten,1611,EMPAT LAWANG,16.11,KAB. EMPAT LAWANG,16,2019_1.2019,2025-09-22T11:48:16+00:00,16
kabupaten,1612,PENUKAL ABAB LEMATANG ILIR,16.12,KAB. PENUKAL ABAB LEMATANG ILIR,16,2019_1.2019,2025-09-22T11:48:16+00:00,16
kabupaten,1613,MUSI RAWAS UTARA,16.13,KAB. MUSI RAWAS UTARA,16,2019_1.2019,2025-09-22T11:48:16+00:00,16
kabupaten,1671,PALEMBANG,16.71,KOTA PALEMBANG,16,2019_1.2019,2025-09-22T11:48:16+00:00,16
kabupaten,1672,PRABUMULIH,16.74,KOTA PRABUMULIH,16,2019_1.2019,2025-09-22T11:48:16+00:00,16
kabupaten,1673,PAGAR ALAM,16.72,KOTA PAGAR ALAM,16,2019_1.2019,2025-09-22T11:48:16+00:00,16
kabupaten,1674,LUBUKLINGGAU,16.73,KOTA LUBUK LINGGAU,16,2019_1.2019,2025-09-22T11:48:16+00:00,16
kabupaten,1701,BENGKULU SELATAN,17.01,KAB. BENGKULU SELATAN,17,2019_1.2019,2025-09-22T11:48:16+00:00,17
kabupaten,1702,REJANG LEBONG,17.02,KAB. REJANG LEBONG,17,2019_1.2019,2025-09-22T11:48:16+00:00,17
kabupaten,1703,BENGKULU UTARA,17.03,KAB. BENGKULU UTARA,17,2019_1.2019,2025-09-22T11:48:16+00:00,17
kabupaten,1704,KAUR,17.04,KAB. KAUR,17,2019_1.2019,2025-09-22T11:48:16+00:00,17
kabupaten,1705,SELUMA,17.05,KAB. SELUMA,17,2019_1.2019,2025-09-22T11:48:16+00:00,17
kabupaten,1706,MUKOMUKO,17.06,KAB. MUKO MUKO,17,2019_1.2019,2025-09-22T11:48:16+00:00,17
kabupaten,1707,LEBONG,17.07,KAB. LEBONG,17,2019_1.2019,2025-09-22T11:48:16+00:00,17
kabupaten,1708,KEPAHIANG,17.08,KAB. KEPAHIANG,17,2019_1.2019,2025-09-22T11:48:16+00:00,17
kabupaten,1709,BENGKULU TENGAH,17.09,KAB. BENGKULU TENGAH,17,2019_1.2019,2025-09-22T11:48:16+00:00,17
kabupaten,1771,BENGKULU,17.71,KOTA BENGKULU,17,2019_1.2019,2025-09-22T11:48:16+00:00,17
kabupaten,1801,LAMPUNG BARAT,18.04,KAB. LAMPUNG BARAT,18,2019_1.2019,2025-09-22T11:48:16+00:00,18
kabupaten,1802,TANGGAMUS,18.06,KAB. TANGGAMUS,18,2019_1.2019,2025-09-22T11:48:16+00:00,18
kabupaten,1803,LAMPUNG SELATAN,18.01,KAB. LAMPUNG SELATAN,18,2019_1.2019,2025-09-22T11:48:16+00:00,18
kabupaten,1804,LAMPUNG TIMUR,18.07,KAB. LAMPUNG TIMUR,18,2019_1.2019,2025-09-22T11:48:16+00:00,18
kabupaten,1805,LAMPUNG TENGAH,18.02,KAB. LAMPUNG TENGAH,18,2019_1.2019,2025-09-22T11:48:16+00:00,18
kabupaten,1806,LAMPUNG UTARA,18.03,KAB. LAMPUNG UTARA,18,2019_1.2019,2025-09-22T11:48:16+00:00,18
kabupaten,1807,WAY KANAN,18.08,KAB. WAY KANAN,18,2019_1.2019,2025-09-22T11:48:16+00:00,18
kabupaten,1808,TULANGBAWANG,18.05,KAB. TULANG BAWANG,18,2019_1.2019,2025-09-22T11:48:16+00:00,18
kabupaten,1809,PESAWARAN,18.09,KAB. PESAWARAN,18,2019_1.2019,2025-09-22T11:48:16+00:00,18
kabupaten,1810,PRINGSEWU,18.10,KAB. PRINGSEWU,18,2019_1.2019,2025-09-22T11:48:16+00:00,18
kabupaten,1811,MESUJI,18.11,KAB. MESUJI,18,2019_1.2019,2025-09-22T11:48:16+00:00,18
kabupaten,1812,TULANG BAWANG BARAT,18.12,KAB. TULANG BAWANG BARAT,18,2019_1.2019,2025-09-22T11:48:16+00:00,18
kabupaten,1813,PESISIR BARAT,18.13,KAB. PESISIR BARAT,18,2019_1.2019,2025-09-22T11:48:16+00:00,18
kabupaten,1871,BANDAR LAMPUNG,18.71,KOTA BANDAR LAMPUNG,18,2019_1.2019,2025-09-22T11:48:16+00:00,18
kabupaten,1872,METRO,18.72,KOTA METRO,18,2019_1.2019,2025-09-22T11:48:16+00:00,18
kabupaten,1901,BANGKA,19.01,KAB. BANGKA,19,2019_1.2019,2025-09-22T11:48:16+00:00,19
kabupaten,1902,BELITUNG,19.02,KAB. BELITUNG,19,2019_1.2019,2025-09-22T11:48:16+00:00,19
kabupaten,1903,BANGKA BARAT,19.05,KAB. BANGKA BARAT,19,2019_1.2019,2025-09-22T11:48:16+00:00,19
kabupaten,1904,BANGKA TENGAH,19.04,KAB. BANGKA TENGAH,19,2019_1.2019,2025-09-22T11:48:16+00:00,19
kabupaten,1905,BANGKA SELATAN,19.03,KAB. BANGKA SELATAN,19,2019_1.2019,2025-09-22T11:48:16+00:00,19
kabupaten,1906,BELITUNG TIMUR,19.06,KAB. BELITUNG TIMUR,19,2019_1.2019,2025-09-22T11:48:16+00:00,19
kabupaten,1971,PANGKAL PINANG,19.71,KOTA PANGKAL PINANG,19,2019_1.2019,2025-09-22T11:48:16+00:00,19
kabupaten,2101,KARIMUN,21.02,KAB. KARIMUN,21,2019_1.2019,2025-09-22T11:48:16+00:00,21
kabupaten,2102,BINTAN,21.01,KAB. BINTAN,21,2019_1.2019,2025-09-22T11:48:16+00:00,21
kabupaten,2103,NATUNA,21.03,KAB. NATUNA,21,2019_1.2019,2025-09-22T11:48:16+00:00,21
kabupaten,2104,LINGGA,21.04,KAB. LINGGA,21,2019_1.2019,2025-09-22T11:48:16+00:00,21
kabupaten,2105,KEPULAUAN ANAMBAS,21.05,KAB. KEPULAUAN ANAMBAS,21,2019_1.2019,2025-09-22T11:48:16+00:00,21
kabupaten,2171,B A T A M,21.71,KOTA BATAM,21,2019_1.2019,2025-09-22T11:48:16+00:00,21
kabupaten,2172,TANJUNG PINANG,21.72,KOTA TANJUNG PINANG,21,2019_1.2019,2025-09-22T11:48:16+00:00,21
kabupaten,3101,KEPULAUAN SERIBU,31.01,KAB. ADM. KEP. SERIBU,31,2019_1.2019,2025-09-22T11:48:16+00:00,31
kabupaten,3171,JAKARTA SELATAN,31.74,KOTA ADM. JAKARTA SELATAN,31,2019_1.2019,2025-09-22T11:48:16+00:00,31
kabupaten,3172,JAKARTA TIMUR,31.75,KOTA ADM. JAKARTA TIMUR,31,2019_1.2019,2025-09-22T11:48:16+00:00,31
kabupaten,3173,JAKARTA PUSAT,31.71,KOTA ADM. JAKARTA PUSAT,31,2019_1.2019,2025-09-22T11:48:16+00:00,31
kabupaten,3174,JAKARTA BARAT,31.73,KOTA ADM. JAKARTA BARAT,31,2019_1.2019,2025-09-22T11:48:16+00:00,31
kabupaten,3175,JAKARTA UTARA,31.72,KOTA ADM. JAKARTA UTARA,31,2019_1.2019,2025-09-22T11:48:16+00:00,31
kabupaten,3201,BOGOR,32.01,KAB. BOGOR,32,2019_1.2019,2025-09-22T11:48:16+00:00,32
kabupaten,3202,SUKABUMI,32.02,KAB. SUKABUMI,32,2019_1.2019,2025-09-22T11:48:16+00:00,32
kabupaten,3203,CIANJUR,32.03,KAB. CIANJUR,32,2019_1.2019,2025-09-22T11:48:16+00:00,32
kabupaten,3204,BANDUNG,32.04,KAB. BANDUNG,32,2019_1.2019,2025-09-22T11:48:16+00:00,32
kabupaten,3205,GARUT,32.05,KAB. GARUT,32,2019_1.2019,2025-09-22T11:48:16+00:00,32
kabupaten,3206,TASIKMALAYA,32.06,KAB. TASIKMALAYA,32,2019_1.2019,2025-09-22T11:48:16+00:00,32
kabupaten,3207,CIAMIS,32.07,KAB. CIAMIS,32,2019_1.2019,2025-09-22T11:48:16+00:00,32
kabupaten,3208,KUNINGAN,32.08,KAB. KUNINGAN,32,2019_1.2019,2025-09-22T11:48:16+00:00,32
kabupaten,3209,CIREBON,32.09,KAB. CIREBON,32,2019_1.2019,2025-09-22T11:48:16+00:00,32
kabupaten,3210,MAJALENGKA,32.10,KAB. MAJALENGKA,32,2019_1.2019,2025-09-22T11:48:16+00:00,32
kabupaten,3211,SUMEDANG,32.11,KAB. SUMEDANG,32,2019_1.2019,2025-09-22T11:48:16+00:00,32
kabupaten,3212,INDRAMAYU,32.12,KAB. INDRAMAYU,32,2019_1.2019,2025-09-22T11:48:16+00:00,32
kabupaten,3213,SUBANG,32.13,KAB. SUBANG,32,2019_1.2019,2025-09-22T11:48:16+00:00,32
kabupaten,3214,PURWAKARTA,32.14,KAB. PURWAKARTA,32,2019_1.2019,2025-09-22T11:48:16+00:00,32
kabupaten,3215,KARAWANG,32.15,KAB. KARAWANG,32,2019_1.2019,2025-09-22T11:48:16+00:00,32
kabupaten,3216,BEKASI,32.16,KAB. BEKASI,32,2019_1.2019,2025-09-22T11:48:16+00:00,32
kabupaten,3217,BANDUNG BARAT,32.17,KAB. BANDUNG BARAT,32,2019_1.2019,2025-09-22T11:48:16+00:00,32
kabupaten,3218,PANGANDARAN,32.18,KAB. PANGANDARAN,32,2019_1.2019,2025-09-22T11:48:16+00:00,32
kabupaten,3271,BOGOR,32.71,KOTA BOGOR,32,2019_1.2019,2025-09-22T11:48:16+00:00,32
kabupaten,3272,SUKABUMI,32.72,KOTA SUKABUMI,32,2019_1.2019,2025-09-22T11:48:16+00:00,32
kabupaten,3273,BANDUNG,32.73,KOTA BANDUNG,32,2019_1.2019,2025-09-22T11:48:16+00:00,32
kabupaten,3274,CIREBON,32.74,KOTA CIREBON,32,2019_1.2019,2025-09-22T11:48:16+00:00,32
kabupaten,3275,BEKASI,32.75,KOTA BEKASI,32,2019_1.2019,2025-09-22T11:48:16+00:00,32
kabupaten,3276,DEPOK,32.76,KOTA DEPOK,32,2019_1.2019,2025-09-22T11:48:16+00:00,32
kabupaten,3277,CIMAHI,32.77,KOTA CIMAHI,32,2019_1.2019,2025-09-22T11:48:16+00:00,32
kabupaten,3278,TASIKMALAYA,32.78,KOTA TASIKMALAYA,32,2019_1.2019,2025-09-22T11:48:16+00:00,32
kabupaten,3279,BANJAR,32.79,KOTA BANJAR,32,2019_1.2019,2025-09-22T11:48:16+00:00,32
kabupaten,3301,CILACAP,33.01,KAB. CILACAP,33,2019_1.2019,2025-09-22T11:48:16+00:00,33
kabupaten,3302,BANYUMAS,33.02,KAB. BANYUMAS,33,2019_1.2019,2025-09-22T11:48:16+00:00,33
kabupaten,3303,PURBALINGGA,33.03,KAB. PURBALINGGA,33,2019_1.2019,2025-09-22T11:48:16+00:00,33
kabupaten,3304,BANJARNEGARA,33.04,KAB. BANJARNEGARA,33,2019_1.2019,2025-09-22T11:48:16+00:00,33
kabupaten,3305,KEBUMEN,33.05,KAB. KEBUMEN,33,2019_1.2019,2025-09-22T11:48:16+00:00,33
kabupaten,3306,PURWOREJO,33.06,KAB. PURWOREJO,33,2019_1.2019,2025-09-22T11:48:16+00:00,33
kabupaten,3307,WONOSOBO,33.07,KAB. WONOSOBO,33,2019_1.2019,2025-09-22T11:48:16+00:00,33
kabupaten,3308,MAGELANG,33.08,KAB. MAGELANG,33,2019_1.2019,2025-09-22T11:48:16+00:00,33
kabupaten,3309,BOYOLALI,33.09,KAB. BOYOLALI,33,2019_1.2019,2025-09-22T11:48:16+00:00,33
kabupaten,3310,KLATEN,33.10,KAB. KLATEN,33,2019_1.2019,2025-09-22T11:48:16+00:00,33
kabupaten,3311,SUKOHARJO,33.11,KAB. SUKOHARJO,33,2019_1.2019,2025-09-22T11:48:16+00:00,33
kabupaten,3312,WONOGIRI,33.12,KAB. WONOGIRI,33,2019_1.2019,2025-09-22T11:48:16+00:00,33
kabupaten,3313,KARANGANYAR,33.13,KAB. KARANGANYAR,33,2019_1.2019,2025-09-22T11:48:16+00:00,33
kabupaten,3314,SRAGEN,33.14,KAB. SRAGEN,33,2019_1.2019,2025-09-22T11:48:16+00:00,33
kabupaten,3315,GROBOGAN,33.15,KAB. GROBOGAN,33,2019_1.2019,2025-09-22T11:48:16+00:00,33
kabupaten,3316,BLORA,33.16,KAB. BLORA,33,2019_1.2019,2025-09-22T11:48:16+00:00,33
kabupaten,3317,REMBANG,33.17,KAB. REMBANG,33,2019_1.2019,2025-09-22T11:48:16+00:00,33
kabupaten,3318,PATI,33.18,KAB. PATI,33,2019_1.2019,2025-09-22T11:48:16+00:00,33
kabupaten,3319,KUDUS,33.19,KAB. KUDUS,33,2019_1.2019,2025-09-22T11:48:16+00:00,33
kabupaten,3320,JEPARA,33.20,KAB. JEPARA,33,2019_1.2019,2025-09-22T11:48:16+00:00,33
kabupaten,3321,DEMAK,33.21,KAB. DEMAK,33,2019_1.2019,2025-09-22T11:48:16+00:00,33
kabupaten,3322,SEMARANG,33.22,KAB. SEMARANG,33,2019_1.2019,2025-09-22T11:48:16+00:00,33
kabupaten,3323,TEMANGGUNG,33.23,KAB. TEMANGGUNG,33,2019_1.2019,2025-09-22T11:48:16+00:00,33
kabupaten,3324,KENDAL,33.24,KAB. KENDAL,33,2019_1.2019,2025-09-22T11:48:16+00:00,33
kabupaten,3325,BATANG,33.25,KAB. BATANG,33,2019_1.2019,2025-09-22T11:48:16+00:00,33
kabupaten,3326,PEKALONGAN,33.26,KAB. PEKALONGAN,33,2019_1.2019,2025-09-22T11:48:16+00:00,33
kabupaten,3327,PEMALANG,33.27,KAB. PEMALANG,33,2019_1.2019,2025-09-22T11:48:16+00:00,33
kabupaten,3328,TEGAL,33.28,KAB. TEGAL,33,2019_1.2019,2025-09-22T11:48:16+00:00,33
